SubID,WordPair,Word,size,SIZE,GEND,FAM,RT
ETS_0086,41,cigarette,Small,2.345454545,3.854545455,4.981818182,481.39
ETS_0086,1,bed,Large,4.945454545,2.927272727,6.381818182,425.04
ETS_0086,15,robin,Small,2.547169811,2.528301887,5.283018868,547.85
ETS_0086,6,neck,Small,3.381818182,2.763636364,6.163636364,488.38
ETS_0086,12,train,Large,6.338983051,4.322033898,6.118644068,457
ETS_0086,10,leaf,Small,2.178571429,2.678571429,6.428571429,549.65
ETS_0086,10,bull,Large,5.796296296,4.740740741,4.962962963,534.8
ETS_0086,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,625.52
ETS_0086,44,supermarket,Large,5.896551724,2.465517241,6.068965517,512.84
ETS_0086,24,rocket,Large,6.173076923,4,5.192307692,527.18
ETS_0086,16,thumb,Small,2.534482759,3.448275862,6.396551724,516.1
ETS_0086,5,park,Large,5.614035088,2.719298246,6.456140351,438.12
ETS_0086,16,truck,Large,5.508474576,4.745762712,6.169491525,406.35
ETS_0086,14,ocean,Large,6.578947368,2.719298246,5.701754386,430.03
ETS_0086,23,insect,Small,1.703703704,3.425925926,5.777777778,493.01
ETS_0086,25,walrus,Large,5.736842105,3.666666667,5.403508772,545.45
ETS_0086,9,tape,Small,2.354166667,3.208333333,6.395833333,472.04
ETS_0086,2,bay,Large,5.678571429,2.946428571,5.303571429,524.94
ETS_0086,4,pin,Small,1.892857143,3,5.607142857,526.79
ETS_0086,5,rose,Small,2.811320755,1.132075472,5.981132075,483.07
ETS_0086,22,jungle,Large,6.596153846,3.519230769,4.461538462,477.8
ETS_0086,41,cathedral,Large,6.160714286,3.053571429,5.428571429,622.48
ETS_0086,3,lip,Small,2.775862069,1.844827586,5.862068966,545.3
ETS_0086,18,glove,Small,2.85,3.016666667,6.233333333,583
ETS_0086,25,peanut,Small,2.076923077,3.134615385,6.173076923,502.31
ETS_0086,33,giraffe,Large,6.089285714,3,5.803571429,472.75
ETS_0086,4,cow,Large,5.245283019,3.037735849,6.037735849,422.66
ETS_0086,42,submarine,Large,5.803921569,3.921568627,4.725490196,572.51
ETS_0086,32,gorilla,Large,5.672727273,4.345454545,5.145454545,467.17
ETS_0086,38,parasite,Small,1.75,3.571428571,4.928571429,520.76
ETS_0086,30,volcano,Large,6.314814815,3.833333333,5.259259259,435.48
ETS_0086,22,needle,Small,1.912280702,2.649122807,5.947368421,501.08
ETS_0086,29,sausage,Small,3.392857143,4.357142857,6.107142857,643.62
ETS_0087,18,glove,Small,2.85,3.016666667,6.233333333,480.91
ETS_0087,7,bear,Large,5.735849057,3.773584906,5.603773585,456.06
ETS_0087,12,phone,Small,2.980392157,2.862745098,6.37254902,467.5
ETS_0087,8,nose,Small,2.622641509,2.943396226,6.396226415,549.13
ETS_0087,41,cigarette,Small,2.345454545,3.854545455,4.981818182,522.95
ETS_0087,25,peanut,Small,2.076923077,3.134615385,6.173076923,486.27
ETS_0087,14,apple,Small,2.385964912,2.614035088,6.50877193,705.61
ETS_0087,24,rocket,Large,6.173076923,4,5.192307692,511.81
ETS_0087,5,rose,Small,2.811320755,1.132075472,5.981132075,462.1
ETS_0087,9,tape,Small,2.354166667,3.208333333,6.395833333,461.83
ETS_0087,10,bull,Large,5.796296296,4.740740741,4.962962963,410.15
ETS_0087,3,lip,Small,2.775862069,1.844827586,5.862068966,439.67
ETS_0087,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,570.43
ETS_0087,7,ring,Small,2.125,1.910714286,5.857142857,390.65
ETS_0087,19,snail,Small,2.176470588,3.098039216,5.588235294,453.7
ETS_0087,13,video,Small,3.321428571,3.285714286,6.107142857,422.62
ETS_0087,24,bullet,Small,2.350877193,4.543859649,5.473684211,526.76
ETS_0087,44,supermarket,Large,5.896551724,2.465517241,6.068965517,612.73
ETS_0087,30,volcano,Large,6.314814815,3.833333333,5.259259259,451.73
ETS_0087,27,battery,Small,2.8,3.8,6.2,421.31
ETS_0087,25,walrus,Large,5.736842105,3.666666667,5.403508772,545.03
ETS_0087,42,submarine,Large,5.803921569,3.921568627,4.725490196,493.4
ETS_0087,42,butterfly,Small,2.055555556,1.333333333,6.277777778,524.54
ETS_0087,20,moose,Large,6.038461538,4.115384615,5.673076923,446.24
ETS_0087,4,pin,Small,1.892857143,3,5.607142857,451.7
ETS_0087,32,parsley,Small,2.25,2.339285714,5.017857143,652.79
ETS_0087,13,horse,Large,5.479166667,2.395833333,5.770833333,439.63
ETS_0087,23,insect,Small,1.703703704,3.425925926,5.777777778,439.6
ETS_0087,40,bookcase,Large,4.836363636,2.872727273,5.763636364,501.84
ETS_0087,39,mosquito,Small,1.767857143,3.357142857,6.178571429,472.23
ETS_0087,29,sausage,Small,3.392857143,4.357142857,6.107142857,483.47
ETS_0087,12,train,Large,6.338983051,4.322033898,6.118644068,452.41
ETS_0087,10,leaf,Small,2.178571429,2.678571429,6.428571429,471.32
ETS_0087,20,tulip,Small,2.410714286,1.035714286,6.017857143,610.06
ETS_0087,16,truck,Large,5.508474576,4.745762712,6.169491525,430.32
ETS_0087,22,needle,Small,1.912280702,2.649122807,5.947368421,600.63
ETS_0087,19,comet,Large,6.056603774,3.169811321,3.962264151,476.21
ETS_0087,2,fly,Small,2.551724138,3.310344828,5.551724138,542.39
ETS_0087,8,lake,Large,5.912280702,3.350877193,6.280701754,474.47
ETS_0087,27,stadium,Large,6.41509434,4.188679245,5.981132075,432.16
ETS_0087,11,glass,Small,3.759259259,2.611111111,5.962962963,356.17
ETS_0087,38,parasite,Small,1.75,3.571428571,4.928571429,692.6
ETS_0087,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,632.84
ETS_0087,5,park,Large,5.614035088,2.719298246,6.456140351,570.91
ETS_0087,26,diamond,Small,2.811320755,1.58490566,5.867924528,403.06
ETS_0087,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,461.82
ETS_0087,34,mountain,Large,6.814814815,3.648148148,5.981481481,416.53
ETS_0087,15,robin,Small,2.547169811,2.528301887,5.283018868,391.09
ETS_0087,4,cow,Large,5.245283019,3.037735849,6.037735849,372.68
ETS_0087,11,river,Large,5.666666667,2.685185185,6.092592593,486.12
ETS_0087,32,gorilla,Large,5.672727273,4.345454545,5.145454545,444.06
ETS_0087,9,tank,Large,6.118644068,4.694915254,5.118644068,538.6
ETS_0087,1,cup,Small,2.821428571,2.982142857,6.214285714,388.1
ETS_0087,18,camel,Large,5.517241379,3.517241379,4.948275862,463.17
ETS_0087,21,planet,Large,6.574468085,3.021276596,5.659574468,386.65
ETS_0087,1,bed,Large,4.945454545,2.927272727,6.381818182,340.75
ETS_0087,17,whale,Large,6.614035088,3.140350877,5.543859649,438.83
ETS_0087,45,hippopotamus,Large,6.111111111,3.018518519,5.37037037,581.73
ETS_0087,34,magazine,Small,3.25862069,2.034482759,5.879310345,497.51
ETS_0087,14,ocean,Large,6.578947368,2.719298246,5.701754386,427.35
ETS_0087,6,tree,Large,5.818181818,3.054545455,6.381818182,439.31
ETS_0087,35,motorway,Large,6,4.25,5.016666667,570.51
ETS_0087,36,elephant,Large,6.431372549,3.470588235,5.803921569,448.71
ETS_0087,39,downtown,Large,6.020833333,3.083333333,5.791666667,498.77
ETS_0087,23,galaxy,Large,6.727272727,2.872727273,4.6,646.23
ETS_0087,17,peach,Small,2.403508772,1.736842105,6.052631579,527.92
ETS_0087,21,button,Small,2.169491525,2.644067797,6.101694915,471.62
ETS_0087,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,597
ETS_0087,6,neck,Small,3.381818182,2.763636364,6.163636364,457.23
ETS_0087,41,cathedral,Large,6.160714286,3.053571429,5.428571429,551.58
ETS_0087,16,thumb,Small,2.534482759,3.448275862,6.396551724,426.13
ETS_0087,26,monster,Large,5.413793103,4.293103448,4.103448276,488.17
ETS_0087,33,giraffe,Large,6.089285714,3,5.803571429,446.39
ETS_0087,29,tractor,Large,5.648148148,4.796296296,5.648148148,508.76
ETS_0087,37,sandwich,Small,3.26,3.02,6.42,446.55
ETS_0087,36,molecule,Small,1.592592593,3.240740741,4.518518519,609.57
ETS_0087,3,jet,Large,6,3.905660377,5.358490566,445.99
ETS_0087,31,buffalo,Large,5.490566038,4.188679245,5.20754717,410.37
ETS_0087,28,vitamin,Small,2.127272727,2.818181818,5.8,472.17
ETS_0087,35,bacteria,Small,1.660714286,3.071428571,5.178571429,458.83
ETS_0087,43,fingernail,Small,1.849056604,2.226415094,6.396226415,544.62
ETS_0087,22,jungle,Large,6.596153846,3.519230769,4.461538462,336.65
ETS_0088,40,bookcase,Large,4.836363636,2.872727273,5.763636364,589.81
ETS_0088,5,park,Large,5.614035088,2.719298246,6.456140351,550.14
ETS_0088,19,comet,Large,6.056603774,3.169811321,3.962264151,714.74
ETS_0088,37,sandwich,Small,3.26,3.02,6.42,541.81
ETS_0088,25,peanut,Small,2.076923077,3.134615385,6.173076923,534.23
ETS_0088,13,video,Small,3.321428571,3.285714286,6.107142857,575.9
ETS_0088,31,buffalo,Large,5.490566038,4.188679245,5.20754717,479.06
ETS_0088,41,cigarette,Small,2.345454545,3.854545455,4.981818182,588.72
ETS_0088,14,apple,Small,2.385964912,2.614035088,6.50877193,586.17
ETS_0088,30,volcano,Large,6.314814815,3.833333333,5.259259259,622.01
ETS_0088,6,neck,Small,3.381818182,2.763636364,6.163636364,486.41
ETS_0088,7,ring,Small,2.125,1.910714286,5.857142857,489.93
ETS_0088,30,aspirin,Small,1.945454545,3.018181818,5.818181818,766.83
ETS_0088,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,616.92
ETS_0088,13,horse,Large,5.479166667,2.395833333,5.770833333,564.13
ETS_0088,12,train,Large,6.338983051,4.322033898,6.118644068,534.35
ETS_0088,11,glass,Small,3.759259259,2.611111111,5.962962963,565.09
ETS_0088,10,bull,Large,5.796296296,4.740740741,4.962962963,774.97
ETS_0088,36,elephant,Large,6.431372549,3.470588235,5.803921569,640.55
ETS_0088,27,stadium,Large,6.41509434,4.188679245,5.981132075,562.34
ETS_0088,4,cow,Large,5.245283019,3.037735849,6.037735849,564.48
ETS_0088,17,whale,Large,6.614035088,3.140350877,5.543859649,618.45
ETS_0088,5,rose,Small,2.811320755,1.132075472,5.981132075,551.66
ETS_0088,34,magazine,Small,3.25862069,2.034482759,5.879310345,568.62
ETS_0088,22,jungle,Large,6.596153846,3.519230769,4.461538462,475.89
ETS_0088,42,submarine,Large,5.803921569,3.921568627,4.725490196,515.51
ETS_0088,7,bear,Large,5.735849057,3.773584906,5.603773585,503.61
ETS_0088,12,phone,Small,2.980392157,2.862745098,6.37254902,527.11
ETS_0088,32,gorilla,Large,5.672727273,4.345454545,5.145454545,534.5
ETS_0088,9,tank,Large,6.118644068,4.694915254,5.118644068,546.82
ETS_0088,2,bay,Large,5.678571429,2.946428571,5.303571429,726.37
ETS_0088,16,truck,Large,5.508474576,4.745762712,6.169491525,621.31
ETS_0088,2,fly,Small,2.551724138,3.310344828,5.551724138,534.72
ETS_0088,26,monster,Large,5.413793103,4.293103448,4.103448276,590.4
ETS_0088,24,bullet,Small,2.350877193,4.543859649,5.473684211,632.58
ETS_0088,3,lip,Small,2.775862069,1.844827586,5.862068966,811.28
ETS_0088,33,giraffe,Large,6.089285714,3,5.803571429,524.39
ETS_0088,28,mansion,Large,6.345454545,3.109090909,5.236363636,539.82
ETS_0088,28,vitamin,Small,2.127272727,2.818181818,5.8,402.37
ETS_0088,23,galaxy,Large,6.727272727,2.872727273,4.6,438.81
ETS_0088,3,jet,Large,6,3.905660377,5.358490566,589.56
ETS_0088,17,peach,Small,2.403508772,1.736842105,6.052631579,467.49
ETS_0088,26,diamond,Small,2.811320755,1.58490566,5.867924528,442.62
ETS_0088,27,battery,Small,2.8,3.8,6.2,464.56
ETS_0088,20,tulip,Small,2.410714286,1.035714286,6.017857143,485.37
ETS_0088,19,snail,Small,2.176470588,3.098039216,5.588235294,474.01
ETS_0088,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,453.74
ETS_0088,32,parsley,Small,2.25,2.339285714,5.017857143,743.33
ETS_0088,24,rocket,Large,6.173076923,4,5.192307692,464.43
ETS_0088,38,parasite,Small,1.75,3.571428571,4.928571429,612.32
ETS_0088,43,fingernail,Small,1.849056604,2.226415094,6.396226415,543.63
ETS_0088,4,pin,Small,1.892857143,3,5.607142857,693.05
ETS_0088,41,cathedral,Large,6.160714286,3.053571429,5.428571429,539.68
ETS_0088,42,butterfly,Small,2.055555556,1.333333333,6.277777778,545.26
ETS_0088,39,downtown,Large,6.020833333,3.083333333,5.791666667,727.47
ETS_0088,31,apricot,Small,2.406779661,2.220338983,5.101694915,590.28
ETS_0088,18,glove,Small,2.85,3.016666667,6.233333333,455.2
ETS_0088,6,tree,Large,5.818181818,3.054545455,6.381818182,405.26
ETS_0088,29,tractor,Large,5.648148148,4.796296296,5.648148148,464.99
ETS_0088,39,mosquito,Small,1.767857143,3.357142857,6.178571429,385.37
ETS_0088,1,bed,Large,4.945454545,2.927272727,6.381818182,377.23
ETS_0088,14,ocean,Large,6.578947368,2.719298246,5.701754386,338.63
ETS_0088,15,shore,Large,5.689655172,2.362068966,5.827586207,634.34
ETS_0088,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,458.57
ETS_0088,23,insect,Small,1.703703704,3.425925926,5.777777778,390.26
ETS_0088,10,leaf,Small,2.178571429,2.678571429,6.428571429,544.79
ETS_0088,36,molecule,Small,1.592592593,3.240740741,4.518518519,510.34
ETS_0088,18,camel,Large,5.517241379,3.517241379,4.948275862,523.18
ETS_0088,34,mountain,Large,6.814814815,3.648148148,5.981481481,569.92
ETS_0088,1,cup,Small,2.821428571,2.982142857,6.214285714,581.23
ETS_0088,9,tape,Small,2.354166667,3.208333333,6.395833333,517.5
ETS_0088,25,walrus,Large,5.736842105,3.666666667,5.403508772,482.49
ETS_0088,16,thumb,Small,2.534482759,3.448275862,6.396551724,466.02
ETS_0088,15,robin,Small,2.547169811,2.528301887,5.283018868,568.48
ETS_0088,44,supermarket,Large,5.896551724,2.465517241,6.068965517,609.72
ETS_0088,35,bacteria,Small,1.660714286,3.071428571,5.178571429,522.47
ETS_0088,21,planet,Large,6.574468085,3.021276596,5.659574468,406.95
ETS_0088,20,moose,Large,6.038461538,4.115384615,5.673076923,626.99
ETS_0088,8,lake,Large,5.912280702,3.350877193,6.280701754,467.17
ETS_0088,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,778.27
ETS_0088,8,nose,Small,2.622641509,2.943396226,6.396226415,418.29
ETS_0088,22,needle,Small,1.912280702,2.649122807,5.947368421,503.64
ETS_0088,45,hippopotamus,Large,6.111111111,3.018518519,5.37037037,554.71
ETS_0089,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,659.5
ETS_0089,37,sandwich,Small,3.26,3.02,6.42,454.13
ETS_0089,32,parsley,Small,2.25,2.339285714,5.017857143,700.28
ETS_0089,25,walrus,Large,5.736842105,3.666666667,5.403508772,744.84
ETS_0089,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,553.94
ETS_0089,16,thumb,Small,2.534482759,3.448275862,6.396551724,669.4
ETS_0089,42,butterfly,Small,2.055555556,1.333333333,6.277777778,557.83
ETS_0089,17,peach,Small,2.403508772,1.736842105,6.052631579,446.76
ETS_0089,10,leaf,Small,2.178571429,2.678571429,6.428571429,426.41
ETS_0089,43,fingernail,Small,1.849056604,2.226415094,6.396226415,484.27
ETS_0089,18,camel,Large,5.517241379,3.517241379,4.948275862,551.41
ETS_0089,31,buffalo,Large,5.490566038,4.188679245,5.20754717,444.15
ETS_0089,25,peanut,Small,2.076923077,3.134615385,6.173076923,526.13
ETS_0089,41,cigarette,Small,2.345454545,3.854545455,4.981818182,484.37
ETS_0089,19,snail,Small,2.176470588,3.098039216,5.588235294,484.95
ETS_0089,17,whale,Large,6.614035088,3.140350877,5.543859649,452.87
ETS_0089,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,577.63
ETS_0089,7,bear,Large,5.735849057,3.773584906,5.603773585,465.98
ETS_0089,40,bookcase,Large,4.836363636,2.872727273,5.763636364,602.93
ETS_0089,14,apple,Small,2.385964912,2.614035088,6.50877193,466.31
ETS_0089,23,galaxy,Large,6.727272727,2.872727273,4.6,589.55
ETS_0089,3,jet,Large,6,3.905660377,5.358490566,533
ETS_0089,15,robin,Small,2.547169811,2.528301887,5.283018868,657.73
ETS_0089,8,nose,Small,2.622641509,2.943396226,6.396226415,473.83
ETS_0089,20,moose,Large,6.038461538,4.115384615,5.673076923,471.22
ETS_0089,30,volcano,Large,6.314814815,3.833333333,5.259259259,582.48
ETS_0089,24,rocket,Large,6.173076923,4,5.192307692,549.2
ETS_0089,8,lake,Large,5.912280702,3.350877193,6.280701754,627.25
ETS_0089,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,545.85
ETS_0089,42,submarine,Large,5.803921569,3.921568627,4.725490196,580.11
ETS_0089,15,shore,Large,5.689655172,2.362068966,5.827586207,639.01
ETS_0089,21,button,Small,2.169491525,2.644067797,6.101694915,552.32
ETS_0089,27,battery,Small,2.8,3.8,6.2,514.84
ETS_0089,39,mosquito,Small,1.767857143,3.357142857,6.178571429,621.44
ETS_0089,1,cup,Small,2.821428571,2.982142857,6.214285714,543.52
ETS_0089,4,pin,Small,1.892857143,3,5.607142857,506.42
ETS_0089,39,downtown,Large,6.020833333,3.083333333,5.791666667,506.22
ETS_0089,26,diamond,Small,2.811320755,1.58490566,5.867924528,528.14
ETS_0089,22,needle,Small,1.912280702,2.649122807,5.947368421,597.38
ETS_0089,20,tulip,Small,2.410714286,1.035714286,6.017857143,623.55
ETS_0089,33,giraffe,Large,6.089285714,3,5.803571429,554.11
ETS_0089,34,magazine,Small,3.25862069,2.034482759,5.879310345,510.15
ETS_0089,14,ocean,Large,6.578947368,2.719298246,5.701754386,597.24
ETS_0089,19,comet,Large,6.056603774,3.169811321,3.962264151,666.64
ETS_0089,11,glass,Small,3.759259259,2.611111111,5.962962963,497.81
ETS_0089,2,bay,Large,5.678571429,2.946428571,5.303571429,494.3
ETS_0089,33,emerald,Small,2.526315789,1.894736842,5.228070175,645.66
ETS_0089,13,video,Small,3.321428571,3.285714286,6.107142857,507.8
ETS_0089,21,planet,Large,6.574468085,3.021276596,5.659574468,467.57
ETS_0089,27,stadium,Large,6.41509434,4.188679245,5.981132075,454.98
ETS_0089,9,tape,Small,2.354166667,3.208333333,6.395833333,627.05
ETS_0089,34,mountain,Large,6.814814815,3.648148148,5.981481481,489.78
ETS_0089,4,cow,Large,5.245283019,3.037735849,6.037735849,437.97
ETS_0089,36,elephant,Large,6.431372549,3.470588235,5.803921569,498.37
ETS_0089,6,neck,Small,3.381818182,2.763636364,6.163636364,470.89
ETS_0089,5,rose,Small,2.811320755,1.132075472,5.981132075,624.46
ETS_0089,12,phone,Small,2.980392157,2.862745098,6.37254902,559.12
ETS_0089,30,aspirin,Small,1.945454545,3.018181818,5.818181818,703.55
ETS_0089,41,cathedral,Large,6.160714286,3.053571429,5.428571429,771.73
ETS_0089,28,vitamin,Small,2.127272727,2.818181818,5.8,513.46
ETS_0089,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,511.48
ETS_0089,29,sausage,Small,3.392857143,4.357142857,6.107142857,504.88
ETS_0089,12,train,Large,6.338983051,4.322033898,6.118644068,454.94
ETS_0089,1,bed,Large,4.945454545,2.927272727,6.381818182,506.99
ETS_0089,26,monster,Large,5.413793103,4.293103448,4.103448276,536.17
ETS_0089,16,truck,Large,5.508474576,4.745762712,6.169491525,511.59
ETS_0089,3,lip,Small,2.775862069,1.844827586,5.862068966,598.66
ETS_0089,7,ring,Small,2.125,1.910714286,5.857142857,518.01
ETS_0089,9,tank,Large,6.118644068,4.694915254,5.118644068,482.09
ETS_0089,24,bullet,Small,2.350877193,4.543859649,5.473684211,502.93
ETS_0089,23,insect,Small,1.703703704,3.425925926,5.777777778,740.89
ETS_0089,18,glove,Small,2.85,3.016666667,6.233333333,530.36
ETS_0089,44,supermarket,Large,5.896551724,2.465517241,6.068965517,526.28
ETS_0089,32,gorilla,Large,5.672727273,4.345454545,5.145454545,619.63
ETS_0089,22,jungle,Large,6.596153846,3.519230769,4.461538462,534.07
ETS_0089,2,fly,Small,2.551724138,3.310344828,5.551724138,564.26
ETS_0089,28,mansion,Large,6.345454545,3.109090909,5.236363636,606.93
ETS_0089,6,tree,Large,5.818181818,3.054545455,6.381818182,496.97
ETS_0089,13,horse,Large,5.479166667,2.395833333,5.770833333,495.38
ETS_0089,31,apricot,Small,2.406779661,2.220338983,5.101694915,632.36
ETS_0089,35,bacteria,Small,1.660714286,3.071428571,5.178571429,587.57
ETS_0089,5,park,Large,5.614035088,2.719298246,6.456140351,689.09
ETS_0089,10,bull,Large,5.796296296,4.740740741,4.962962963,438.88
ETS_0089,11,river,Large,5.666666667,2.685185185,6.092592593,508.32
ETS_0089,29,tractor,Large,5.648148148,4.796296296,5.648148148,465.67
ETS_0090,9,tape,Small,2.354166667,3.208333333,6.395833333,402.69
ETS_0090,31,buffalo,Large,5.490566038,4.188679245,5.20754717,528.18
ETS_0090,8,nose,Small,2.622641509,2.943396226,6.396226415,362.61
ETS_0090,10,bull,Large,5.796296296,4.740740741,4.962962963,443.86
ETS_0090,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,529.63
ETS_0090,13,video,Small,3.321428571,3.285714286,6.107142857,444.89
ETS_0090,7,bear,Large,5.735849057,3.773584906,5.603773585,413.94
ETS_0090,32,gorilla,Large,5.672727273,4.345454545,5.145454545,427.69
ETS_0090,22,needle,Small,1.912280702,2.649122807,5.947368421,444.12
ETS_0090,1,bed,Large,4.945454545,2.927272727,6.381818182,408.16
ETS_0090,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,453.74
ETS_0090,12,phone,Small,2.980392157,2.862745098,6.37254902,410.49
ETS_0090,20,moose,Large,6.038461538,4.115384615,5.673076923,519.78
ETS_0090,36,elephant,Large,6.431372549,3.470588235,5.803921569,486.51
ETS_0090,19,snail,Small,2.176470588,3.098039216,5.588235294,548.71
ETS_0090,35,bacteria,Small,1.660714286,3.071428571,5.178571429,531.85
ETS_0090,38,parasite,Small,1.75,3.571428571,4.928571429,517.28
ETS_0090,11,glass,Small,3.759259259,2.611111111,5.962962963,378.15
ETS_0090,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,568.52
ETS_0090,21,planet,Large,6.574468085,3.021276596,5.659574468,478.78
ETS_0090,12,train,Large,6.338983051,4.322033898,6.118644068,412.29
ETS_0090,3,jet,Large,6,3.905660377,5.358490566,450.97
ETS_0090,16,truck,Large,5.508474576,4.745762712,6.169491525,374.27
ETS_0090,35,motorway,Large,6,4.25,5.016666667,520.05
ETS_0090,36,molecule,Small,1.592592593,3.240740741,4.518518519,441.1
ETS_0090,40,bookcase,Large,4.836363636,2.872727273,5.763636364,508.81
ETS_0090,6,tree,Large,5.818181818,3.054545455,6.381818182,372.98
ETS_0090,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,567.81
ETS_0090,31,apricot,Small,2.406779661,2.220338983,5.101694915,570.31
ETS_0090,14,ocean,Large,6.578947368,2.719298246,5.701754386,539.16
ETS_0090,20,tulip,Small,2.410714286,1.035714286,6.017857143,544.07
ETS_0090,7,ring,Small,2.125,1.910714286,5.857142857,432.12
ETS_0090,9,tank,Large,6.118644068,4.694915254,5.118644068,400.83
ETS_0090,22,jungle,Large,6.596153846,3.519230769,4.461538462,482.64
ETS_0090,17,peach,Small,2.403508772,1.736842105,6.052631579,440.37
ETS_0090,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,469.73
ETS_0090,24,rocket,Large,6.173076923,4,5.192307692,486.7
ETS_0090,11,river,Large,5.666666667,2.685185185,6.092592593,378
ETS_0090,8,lake,Large,5.912280702,3.350877193,6.280701754,383.99
ETS_0090,18,glove,Small,2.85,3.016666667,6.233333333,451.85
ETS_0090,25,walrus,Large,5.736842105,3.666666667,5.403508772,502.5
ETS_0090,34,magazine,Small,3.25862069,2.034482759,5.879310345,530.17
ETS_0090,29,sausage,Small,3.392857143,4.357142857,6.107142857,405.42
ETS_0090,3,lip,Small,2.775862069,1.844827586,5.862068966,505.74
ETS_0090,14,apple,Small,2.385964912,2.614035088,6.50877193,378.77
ETS_0090,26,diamond,Small,2.811320755,1.58490566,5.867924528,445.12
ETS_0090,33,emerald,Small,2.526315789,1.894736842,5.228070175,422.32
ETS_0090,43,fingernail,Small,1.849056604,2.226415094,6.396226415,537.97
ETS_0090,24,bullet,Small,2.350877193,4.543859649,5.473684211,437.47
ETS_0090,27,stadium,Large,6.41509434,4.188679245,5.981132075,423.63
ETS_0090,30,volcano,Large,6.314814815,3.833333333,5.259259259,418.44
ETS_0090,1,cup,Small,2.821428571,2.982142857,6.214285714,381.48
ETS_0090,37,sandwich,Small,3.26,3.02,6.42,387.49
ETS_0090,10,leaf,Small,2.178571429,2.678571429,6.428571429,416.19
ETS_0090,6,neck,Small,3.381818182,2.763636364,6.163636364,551.58
ETS_0090,28,mansion,Large,6.345454545,3.109090909,5.236363636,401.9
ETS_0090,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,458.38
ETS_0090,44,supermarket,Large,5.896551724,2.465517241,6.068965517,409.33
ETS_0090,4,cow,Large,5.245283019,3.037735849,6.037735849,358.88
ETS_0090,5,rose,Small,2.811320755,1.132075472,5.981132075,351.67
ETS_0090,23,insect,Small,1.703703704,3.425925926,5.777777778,475.81
ETS_0090,23,galaxy,Large,6.727272727,2.872727273,4.6,535.64
ETS_0090,21,button,Small,2.169491525,2.644067797,6.101694915,449.6
ETS_0090,33,giraffe,Large,6.089285714,3,5.803571429,542.48
ETS_0090,13,horse,Large,5.479166667,2.395833333,5.770833333,372.59
ETS_0090,2,fly,Small,2.551724138,3.310344828,5.551724138,430.25
ETS_0090,25,peanut,Small,2.076923077,3.134615385,6.173076923,543.1
ETS_0090,2,bay,Large,5.678571429,2.946428571,5.303571429,492.3
ETS_0090,39,downtown,Large,6.020833333,3.083333333,5.791666667,479.47
ETS_0090,19,comet,Large,6.056603774,3.169811321,3.962264151,596.2
ETS_0090,17,whale,Large,6.614035088,3.140350877,5.543859649,443.58
ETS_0090,5,park,Large,5.614035088,2.719298246,6.456140351,487.75
ETS_0090,4,pin,Small,1.892857143,3,5.607142857,422.01
ETS_0090,15,robin,Small,2.547169811,2.528301887,5.283018868,539.94
ETS_0090,16,thumb,Small,2.534482759,3.448275862,6.396551724,459.57
ETS_0090,42,butterfly,Small,2.055555556,1.333333333,6.277777778,471.03
ETS_0090,34,mountain,Large,6.814814815,3.648148148,5.981481481,401.13
ETS_0090,39,mosquito,Small,1.767857143,3.357142857,6.178571429,412.31
ETS_0090,41,cigarette,Small,2.345454545,3.854545455,4.981818182,422.76
ETS_0090,27,battery,Small,2.8,3.8,6.2,449.4
ETS_0090,45,hippopotamus,Large,6.111111111,3.018518519,5.37037037,542.83
ETS_0090,18,camel,Large,5.517241379,3.517241379,4.948275862,573.2
ETS_0090,42,submarine,Large,5.803921569,3.921568627,4.725490196,593.9
ETS_0091,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,531.98
ETS_0091,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,519.79
ETS_0091,34,mountain,Large,6.814814815,3.648148148,5.981481481,529.45
ETS_0091,24,rocket,Large,6.173076923,4,5.192307692,530.3
ETS_0091,28,vitamin,Small,2.127272727,2.818181818,5.8,569.5
ETS_0091,38,parasite,Small,1.75,3.571428571,4.928571429,627.86
ETS_0091,15,robin,Small,2.547169811,2.528301887,5.283018868,511.18
ETS_0091,17,whale,Large,6.614035088,3.140350877,5.543859649,691.33
ETS_0091,39,mosquito,Small,1.767857143,3.357142857,6.178571429,501.09
